Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,KO
2640858933,Ga0098765_14513,acyl-homoserine lactone synthase,2639762823,Methylobacterium sp. ARG-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2641657350,Ga0080847_101724,acyl-homoserine lactone synthase,2639763017,Methylobacterium indicum SE2.11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2641661700,Ga0080847_121413,acyl-homoserine lactone synthase,2639763017,Methylobacterium indicum SE2.11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2641845532,Ga0080848_102224,acyl-homoserine lactone synthase,2639763064,Methylobacterium indicum SE3.6,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2641849681,Ga0080848_123922,acyl-homoserine lactone synthase,2639763064,Methylobacterium indicum SE3.6,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2642247999,Ga0081077_102958,acyl-homoserine lactone synthase,2639763160,Sphingomonas sp. Y57,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2642250688,Ga0081077_109336,acyl-homoserine lactone synthase,2639763160,Sphingomonas sp. Y57,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643327686,Ga0069142_1011424,acyl-homoserine lactone synthase,2643221425,co-assembly of Bacteroidales bacterium PSC KfJoeBact 2-1 and 2-2 and 2-3 (Single Cell Co-Assembly - Unscreened),"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643605031,Ga0102007_100125,acyl-homoserine lactone synthase,2643221507,Methylobacterium sp. CL129,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643689541,Ga0102052_10011970,acyl-homoserine lactone synthase,2643221532,Sphingomonas sp. 220AMFTsu3.1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643731393,Ga0102144_118104,acyl-homoserine lactone synthase,2643221541,Sphingomonas sp. Root50,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643748446,Ga0102148_11240,N-acyl-L-homoserine lactone synthetase,2643221545,Caulobacter sp. Root1455,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643758841,Ga0102150_14167,acyl-homoserine lactone synthase,2643221547,Pseudolabrys sp. Root1462,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643822590,Ga0102163_15618,acyl-homoserine lactone synthase,2643221560,Sphingopyxis sp. Root1497,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643912679,Ga0102183_122242,acyl-homoserine lactone synthase,2643221580,Devosia sp. Root635,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643923844,Ga0102186_10592,acyl-homoserine lactone synthase,2643221583,Caulobacter sp. Root655,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643950142,Ga0102191_111814,acyl-homoserine lactone synthase,2643221588,Altererythrobacter sp. Root672,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643966231,Ga0102194_13409,acyl-homoserine lactone synthase,2643221591,Devosia sp. Root685,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2643984914,Ga0102198_10537,acyl-homoserine lactone synthase,2643221595,Mesorhizobium sp. Root695,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644042279,Ga0102209_1011140,acyl-homoserine lactone synthase,2643221606,Sphingomonas sp. Root720,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644048848,Ga0102210_109236,acyl-homoserine lactone synthase,2643221607,Rhizobium sp. Root73,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644130603,Ga0102066_10685,acyl-homoserine lactone synthase,2643221623,Aminobacter sp. Root100,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644155527,Ga0102070_11837,acyl-homoserine lactone synthase,2643221627,Mesorhizobium sp. Root102,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644291564,Ga0102095_1599,acyl-homoserine lactone synthase,2643221651,Afipia sp. Root123D2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644394079,Ga0102115_114104,acyl-homoserine lactone synthase,2643221671,Sphingomonas sp. Root1294,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644413317,Ga0102118_113128,acyl-homoserine lactone synthase,2643221674,Devosia sp. Root436,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644481649,Ga0102130_106236,acyl-homoserine lactone synthase,2643221686,Rhizobium sp. Root1334,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644510119,Ga0102135_11140,N-acyl-L-homoserine lactone synthetase,2643221691,Caulobacter sp. Root487D2Y,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644743720,Ga0102252_10613,acyl-homoserine lactone synthase,2643221736,Bosea sp. Root483D1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644747770,Ga0102252_12310,acyl-homoserine lactone synthase,2643221736,Bosea sp. Root483D1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644752898,Ga0102254_10596,acyl-homoserine lactone synthase,2643221738,Novosphingobium sp. Leaf2,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644758347,Ga0102255_121131,acyl-homoserine lactone synthase,2643221739,Sphingomonas sp. Leaf5,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644825464,Ga0102274_119130,acyl-homoserine lactone synthase,2643221756,Sphingomonas sp. Leaf24,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644835182,Ga0102277_105113,acyl-homoserine lactone synthase,2643221759,Sphingobium sp. Leaf26,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2644837179,Ga0102277_128254,acyl-homoserine lactone synthase,2643221759,Sphingobium sp. Leaf26,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644914716,Ga0102296_102348,acyl-homoserine lactone synthase,2643221778,Devosia sp. Leaf64,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2644998539,Ga0102328_10431,acyl-homoserine lactone synthase,2643221796,Methylobacterium sp. Leaf99,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645009173,Ga0102330_1157,acyl-homoserine lactone synthase,2643221798,Methylobacterium sp. Leaf100,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645013517,Ga0102331_1167,acyl-homoserine lactone synthase,2643221799,Methylobacterium sp. Leaf102,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645022418,Ga0102333_13438,acyl-homoserine lactone synthase,2643221801,Methylobacterium sp. Leaf104,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645025885,Ga0102340_1167,acyl-homoserine lactone synthase,2643221802,Methylobacterium sp. Leaf112,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645037305,Ga0102343_153151,acyl-homoserine lactone synthase,2643221804,Methylobacterium sp. Leaf113,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645048576,Ga0102366_11314,acyl-homoserine lactone synthase,2643221807,Aureimonas sp. Leaf324,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645100089,Ga0102419_134148,acyl-homoserine lactone synthase,2643221819,Bradyrhizobium sp. Leaf396,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645105980,Ga0102420_133129,acyl-homoserine lactone synthase,2643221820,Methylobacterium sp. Leaf399,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645142956,Ga0102430_114147,acyl-homoserine lactone synthase,2643221830,Devosia sp. Leaf420,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645161305,Ga0102312_105135,acyl-homoserine lactone synthase,2643221835,Methylobacterium sp. Leaf85,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645172011,Ga0102314_13752,acyl-homoserine lactone synthase,2643221837,Methylobacterium sp. Leaf86,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645180448,Ga0102316_1257,acyl-homoserine lactone synthase,2643221839,Methylobacterium sp. Leaf87,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645187336,Ga0102318_112129,acyl-homoserine lactone synthase,2643221841,Methylobacterium sp. Leaf88,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645270673,Ga0102319_129867,acyl-homoserine lactone synthase,2643221859,Methylobacterium sp. Leaf89,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645279287,Ga0102321_123461,acyl-homoserine lactone synthase,2643221861,Methylobacterium sp. Leaf90,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645287438,Ga0102323_11753,acyl-homoserine lactone synthase,2643221863,Methylobacterium sp. Leaf91,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645293692,Ga0102324_131370,acyl-homoserine lactone synthase,2643221864,Methylobacterium sp. Leaf92,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645300251,Ga0102326_10328,acyl-homoserine lactone synthase,2643221866,Methylobacterium sp. Leaf93,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645314027,Ga0102335_133302,acyl-homoserine lactone synthase,2643221868,Methylobacterium sp. Leaf106,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645320887,Ga0102337_132129,acyl-homoserine lactone synthase,2643221870,Methylobacterium sp. Leaf108,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645325668,Ga0102338_15615,acyl-homoserine lactone synthase,2643221871,Methylobacterium sp. Leaf111,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645335964,Ga0102344_112118,acyl-homoserine lactone synthase,2643221874,Methylobacterium sp. Leaf117,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645362536,Ga0102346_124124,acyl-homoserine lactone synthase,2643221879,Methylobacterium sp. Leaf119,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645371314,Ga0102348_131843,acyl-homoserine lactone synthase,2643221881,Methylobacterium sp. Leaf121,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645375519,Ga0102349_123405,acyl-homoserine lactone synthase,2643221882,Methylobacterium sp. Leaf122,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645383490,Ga0102351_112128,acyl-homoserine lactone synthase,2643221884,Methylobacterium sp. Leaf123,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645393203,Ga0102353_112608,acyl-homoserine lactone synthase,2643221886,Methylobacterium sp. Leaf125,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645563958,Ga0102408_101510,acyl-homoserine lactone synthase,2643221929,Methylobacterium sp. Leaf361,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645569027,Ga0102408_15313,acyl-homoserine lactone synthase,2643221929,Methylobacterium sp. Leaf361,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645611273,Ga0102431_10739,acyl-homoserine lactone synthase,2643221938,Methylobacterium sp. Leaf456,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645633943,Ga0102436_101381,acyl-homoserine lactone synthase,2643221943,Methylobacterium sp. Leaf465,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645638843,Ga0102437_10293,acyl-homoserine lactone synthase,2643221944,Methylobacterium sp. Leaf466,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645647157,Ga0102439_104141,acyl-homoserine lactone synthase,2643221946,Methylobacterium sp. Leaf469,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645675615,Ga0102447_101352,acyl-homoserine lactone synthase,2643221952,Methylobacterium sp. Leaf94,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645802763,Ga0100691_10985,acyl-homoserine lactone synthase,2645727516,Citromicrobium sp. WPS32,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645844732,Ga0077765_114442,acyl-homoserine lactone synthase,2645727527,Rhodopseudomonas palustris 42OL,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2645930797,Ga0098573_12235,acyl-homoserine lactone synthase,2645727546,Bradyrhizobium japonicum FN1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2646742383,Ga0082203_12348,acyl-homoserine lactone synthase,2645727734,Rhizobium sp. AAP116,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2647278169,Ga0081975_1002675,acyl-homoserine lactone synthase,2645727859,Bradyrhizobium japonicum Is-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2647446993,Ga0100693_103206,acyl-homoserine lactone synthase,2645727896,Citromicrobium sp. JL2201,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2647451460,Ga0101715_104422,acyl-homoserine lactone synthase,2645727897,Bradyrhizobium manausense BR3351,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2647721906,Ga0077688_104072,acyl-homoserine lactone synthase,2645727960,Sphingomonas sp. Ant H11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2647722367,Ga0077688_105145,acyl-homoserine lactone synthase,2645727960,Sphingomonas sp. Ant H11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2647724448,Ga0077688_11496,acyl-homoserine lactone synthase,2645727960,Sphingomonas sp. Ant H11,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2647724601,Ga0077688_115916,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2645727960,Sphingomonas sp. Ant H11,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2648117316,Ga0069211_10261,acyl-homoserine lactone synthase,2645728054,Mesorhizobium plurifarium STM8773,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2648120579,Ga0069211_112543,acyl-homoserine lactone synthase,2645728054,Mesorhizobium plurifarium STM8773,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2648288033,Ga0098603_1018450,acyl-homoserine lactone synthase,2645728093,Bradyrhizobium japonicum Is-34,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2649023888,Ga0082194_14551,acyl-homoserine lactone synthase,2648501219,Rhizobium sp. AAP43,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2649627917,Ga0100702_101173,acyl-homoserine lactone synthase,2648501366,Citromicrobium sp. RCC1885,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2650927309,Ga0100579_14528,acyl-homoserine lactone synthase,2648501701,Mesorhizobium plurifarium ORS1032,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2651215458,Ga0100687_103120,acyl-homoserine lactone synthase,2648501775,Citromicrobium sp. JL31,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2651550033,Ga0080895_1047,acyl-homoserine lactone synthase,2648501853,Chromobacterium violaceum GN5,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2651827868,Ga0100838_11599,acyl-homoserine lactone synthase,2648501921,Prosthecomicrobium hirschii 16,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652415218,Ga0082190_107165,acyl-homoserine lactone synthase,2651869684,Novosphingobium sp. AAP1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652415423,Ga0082190_10961,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2651869684,Novosphingobium sp. AAP1,"KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]<<>>KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652589121,Ga0080901_101029,acyl-homoserine lactone synthase,2651869728,Methylobacterium platani JCM 14648,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652590782,Ga0080901_10727,acyl-homoserine lactone synthase,2651869728,Methylobacterium platani JCM 14648,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652715769,Ga0098311_111370,acyl-homoserine lactone synthase,2651869756,Sphingopyxis sp. C-1,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652900208,Ga0105773_13521,acyl-homoserine lactone synthase,2651869801,Sphingobium baderi LL03 (CSIRO),"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652902163,Ga0105773_16517,acyl-homoserine lactone synthase,2651869801,Sphingobium baderi LL03 (CSIRO),"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2652958561,Ga0100703_102173,acyl homoserine lactone synthase/acyl-homoserine lactone synthase,2651869815,Citromicrobium sp. RCC1878,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]<<>>KO:K13060===lasI, luxI===acyl homoserine lactone synthase [EC:2.3.1.184]"
2653850322,Ga0075232_101682,acyl-homoserine lactone synthase,2651870122,Bradyrhizobium sp. Ghvi,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2653877829,Ga0075204_106166,acyl-homoserine lactone synthase,2651870128,Methylobacterium gossipiicola Gh-105,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
2653882701,Ga0075205_10934,acyl-homoserine lactone synthase,2651870129,Methylobacterium phyllosphaerae CBMB27,"KO:K18096===bjaI, rpaI, braI===acyl-homoserine lactone synthase [EC:2.3.1.228 2.3.1.229 2.3.1.-]"
